tf,date,open,high,low,close,volume
5m,2026-05-04 09:15:00+05:30,141.95,191.15,141.95,169.05,53300
5m,2026-05-04 09:20:00+05:30,169.05,176.1,165.0,170.0,16640
5m,2026-05-04 09:25:00+05:30,170.0,180.25,170.0,177.8,19500
5m,2026-05-04 09:30:00+05:30,177.8,180.5,161.25,178.25,14365
5m,2026-05-04 09:35:00+05:30,178.25,188.55,176.9,187.55,21125
5m,2026-05-04 09:40:00+05:30,187.55,198.05,187.55,194.5,35360
5m,2026-05-04 09:45:00+05:30,194.5,199.0,190.0,192.15,17095
5m,2026-05-04 09:50:00+05:30,192.15,192.15,172.8,176.95,19825
5m,2026-05-04 09:55:00+05:30,176.95,185.1,175.55,184.85,14430
5m,2026-05-04 10:00:00+05:30,184.85,189.35,171.0,175.75,19045
5m,2026-05-04 10:05:00+05:30,175.75,182.75,173.95,175.2,11895
5m,2026-05-04 10:10:00+05:30,175.2,177.5,158.95,160.0,11440
5m,2026-05-04 10:15:00+05:30,160.0,165.6,155.0,159.7,17160
5m,2026-05-04 10:20:00+05:30,159.7,162.6,151.0,154.65,13065
5m,2026-05-04 10:25:00+05:30,154.65,168.5,154.6,167.55,10660
5m,2026-05-04 10:30:00+05:30,167.55,177.1,157.95,164.4,26130
5m,2026-05-04 10:35:00+05:30,164.4,175.7,164.4,173.35,9035
5m,2026-05-04 10:40:00+05:30,173.35,176.7,170.35,175.95,7410
5m,2026-05-04 10:45:00+05:30,175.95,183.3,170.8,181.1,10205
5m,2026-05-04 10:50:00+05:30,181.1,182.0,175.0,177.55,9100
5m,2026-05-04 10:55:00+05:30,177.55,177.55,162.65,163.1,12740
5m,2026-05-04 11:00:00+05:30,163.1,170.85,160.7,170.15,8710
5m,2026-05-04 11:05:00+05:30,170.15,174.3,167.0,170.2,4095
5m,2026-05-04 11:10:00+05:30,170.2,178.75,170.2,177.9,5005
5m,2026-05-04 11:15:00+05:30,177.9,182.0,176.75,178.0,8970
5m,2026-05-04 11:20:00+05:30,178.0,181.35,175.35,179.95,8905
5m,2026-05-04 11:25:00+05:30,179.95,181.55,177.0,179.8,2340
5m,2026-05-04 11:30:00+05:30,179.8,181.8,173.95,178.3,14040
5m,2026-05-04 11:35:00+05:30,178.3,180.2,172.0,179.1,4420
5m,2026-05-04 11:40:00+05:30,179.1,180.95,173.45,175.35,2730
5m,2026-05-04 11:45:00+05:30,175.35,181.45,175.1,177.15,5850
5m,2026-05-04 11:50:00+05:30,177.15,179.6,172.0,172.95,4810
5m,2026-05-04 11:55:00+05:30,172.95,173.75,168.2,173.0,4875
5m,2026-05-04 12:00:00+05:30,173.0,174.4,166.8,166.8,4615
5m,2026-05-04 12:05:00+05:30,166.8,169.35,160.0,163.15,8580
5m,2026-05-04 12:10:00+05:30,163.15,163.15,140.75,140.8,35230
5m,2026-05-04 12:15:00+05:30,140.8,150.05,138.85,150.0,17030
5m,2026-05-04 12:20:00+05:30,150.0,152.75,142.6,147.05,12285
5m,2026-05-04 12:25:00+05:30,147.05,148.85,142.85,144.65,17160
5m,2026-05-04 12:30:00+05:30,144.65,145.8,138.0,139.0,11505
5m,2026-05-04 12:35:00+05:30,139.0,144.7,138.4,144.2,13715
5m,2026-05-04 12:40:00+05:30,144.2,146.75,138.65,139.15,13845
5m,2026-05-04 12:45:00+05:30,139.15,144.0,131.8,137.15,20215
5m,2026-05-04 12:50:00+05:30,137.15,144.55,135.5,143.75,7605
5m,2026-05-04 12:55:00+05:30,143.75,145.2,139.8,141.95,13585
5m,2026-05-04 13:00:00+05:30,141.95,142.8,137.3,140.65,7800
5m,2026-05-04 13:05:00+05:30,140.65,145.3,139.0,144.7,5135
5m,2026-05-04 13:10:00+05:30,144.7,146.4,140.6,142.95,17420
5m,2026-05-04 13:15:00+05:30,142.95,142.95,132.2,141.1,10075
5m,2026-05-04 13:20:00+05:30,141.1,141.1,126.1,131.65,20020
5m,2026-05-04 13:25:00+05:30,131.65,136.0,118.15,118.15,20865
5m,2026-05-04 13:30:00+05:30,118.15,125.8,113.3,119.65,23725
5m,2026-05-04 13:35:00+05:30,119.65,127.6,116.65,127.55,21060
5m,2026-05-04 13:40:00+05:30,127.55,140.55,126.2,138.05,22425
5m,2026-05-04 13:45:00+05:30,138.05,140.15,135.4,138.25,17290
5m,2026-05-04 13:50:00+05:30,138.25,142.85,134.7,135.0,21255
5m,2026-05-04 13:55:00+05:30,135.0,136.85,124.25,134.45,13715
5m,2026-05-04 14:00:00+05:30,134.45,136.2,127.7,130.25,6240
5m,2026-05-04 14:05:00+05:30,130.25,133.65,128.15,131.7,6110
5m,2026-05-04 14:10:00+05:30,131.7,143.8,131.7,141.1,17680
5m,2026-05-04 14:15:00+05:30,141.1,150.55,139.65,146.5,15990
5m,2026-05-04 14:20:00+05:30,146.5,150.8,140.95,142.25,19500
5m,2026-05-04 14:25:00+05:30,142.25,147.05,138.25,142.25,7605
5m,2026-05-04 14:30:00+05:30,142.25,145.55,134.1,139.8,12350
5m,2026-05-04 14:35:00+05:30,139.8,141.45,134.3,135.9,10205
5m,2026-05-04 14:40:00+05:30,135.9,138.5,124.5,137.1,28535
5m,2026-05-04 14:45:00+05:30,137.1,137.25,130.0,133.75,10270
5m,2026-05-04 14:50:00+05:30,133.75,140.0,130.4,139.95,9620
5m,2026-05-04 14:55:00+05:30,139.35,145.0,132.8,136.55,16770
5m,2026-05-04 15:00:00+05:30,136.55,141.55,131.75,138.2,15405
5m,2026-05-04 15:05:00+05:30,138.2,143.05,137.2,140.4,15925
5m,2026-05-04 15:10:00+05:30,140.4,144.4,138.0,142.9,20280
5m,2026-05-04 15:15:00+05:30,142.9,145.65,133.85,142.65,34255
5m,2026-05-04 15:20:00+05:30,142.65,144.5,138.3,139.75,16185
5m,2026-05-04 15:25:00+05:30,139.75,141.65,133.0,135.25,30095
5m,2026-05-05 09:15:00+05:30,97.0,98.0,74.7,95.75,111930
5m,2026-05-05 09:20:00+05:30,95.75,99.95,88.0,88.5,82095
5m,2026-05-05 09:25:00+05:30,88.5,89.35,77.2,78.5,60580
5m,2026-05-05 09:30:00+05:30,78.5,89.2,77.45,88.8,61685
5m,2026-05-05 09:35:00+05:30,88.8,94.05,84.4,85.55,45435
5m,2026-05-05 09:40:00+05:30,85.55,85.55,78.65,79.55,54015
5m,2026-05-05 09:45:00+05:30,79.55,83.05,76.9,81.55,44785
5m,2026-05-05 09:50:00+05:30,81.55,87.0,78.6,83.8,31200
5m,2026-05-05 09:55:00+05:30,83.8,86.0,81.0,84.25,18265
5m,2026-05-05 10:00:00+05:30,84.25,85.8,74.0,75.15,43940
5m,2026-05-05 10:05:00+05:30,75.15,76.05,70.0,72.2,48230
5m,2026-05-05 10:10:00+05:30,72.2,73.4,68.5,69.0,225225
5m,2026-05-05 10:15:00+05:30,69.0,70.2,66.35,69.65,108485
5m,2026-05-05 10:20:00+05:30,69.65,71.5,66.5,68.85,41340
5m,2026-05-05 10:25:00+05:30,68.85,68.95,63.4,64.25,76895
5m,2026-05-05 10:30:00+05:30,64.25,65.65,62.75,62.75,86450
5m,2026-05-05 10:35:00+05:30,62.75,64.55,60.45,60.95,99840
5m,2026-05-05 10:40:00+05:30,60.95,62.0,60.1,61.3,60125
5m,2026-05-05 10:45:00+05:30,61.3,63.35,61.2,62.35,30290
5m,2026-05-05 10:50:00+05:30,62.35,62.95,59.25,60.25,18720
5m,2026-05-05 10:55:00+05:30,60.25,60.65,58.6,60.3,19890
