tf,date,open,high,low,close,volume
5m,2026-05-04 09:15:00+05:30,109.75,132.45,103.95,113.9,236535
5m,2026-05-04 09:20:00+05:30,113.9,119.6,111.05,115.35,102635
5m,2026-05-04 09:25:00+05:30,115.35,122.9,115.3,120.8,65650
5m,2026-05-04 09:30:00+05:30,120.8,122.75,108.45,120.45,83525
5m,2026-05-04 09:35:00+05:30,120.45,128.8,119.85,127.4,105040
5m,2026-05-04 09:40:00+05:30,127.4,135.0,127.4,133.6,136045
5m,2026-05-04 09:45:00+05:30,133.6,136.0,128.55,130.7,71175
5m,2026-05-04 09:50:00+05:30,130.7,130.75,115.8,118.4,92300
5m,2026-05-04 09:55:00+05:30,118.4,125.3,117.4,124.8,85605
5m,2026-05-04 10:00:00+05:30,124.8,128.15,114.55,118.2,85280
5m,2026-05-04 10:05:00+05:30,118.2,124.2,117.0,118.4,40430
5m,2026-05-04 10:10:00+05:30,118.4,119.95,107.0,108.25,100035
5m,2026-05-04 10:15:00+05:30,108.25,111.9,103.65,107.9,77480
5m,2026-05-04 10:20:00+05:30,106.4,109.85,101.1,104.05,69810
5m,2026-05-04 10:25:00+05:30,104.05,114.55,104.05,114.25,49530
5m,2026-05-04 10:30:00+05:30,114.25,120.5,106.75,112.45,82030
5m,2026-05-04 10:35:00+05:30,111.9,120.5,111.8,118.45,51935
5m,2026-05-04 10:40:00+05:30,118.45,120.45,115.8,119.65,40690
5m,2026-05-04 10:45:00+05:30,119.65,125.65,116.0,122.4,49270
5m,2026-05-04 10:50:00+05:30,122.4,125.0,118.35,120.85,35360
5m,2026-05-04 10:55:00+05:30,120.85,120.85,110.1,110.4,84630
5m,2026-05-04 11:00:00+05:30,110.4,117.0,108.7,115.7,81705
5m,2026-05-04 11:05:00+05:30,115.7,119.25,112.2,116.5,87880
5m,2026-05-04 11:10:00+05:30,116.5,122.75,116.5,121.95,103155
5m,2026-05-04 11:15:00+05:30,121.95,125.15,119.8,120.95,114400
5m,2026-05-04 11:20:00+05:30,120.95,123.55,119.15,122.6,45045
5m,2026-05-04 11:25:00+05:30,122.6,124.1,120.0,123.2,26975
5m,2026-05-04 11:30:00+05:30,123.2,124.5,118.4,120.45,29835
5m,2026-05-04 11:35:00+05:30,120.45,123.0,116.75,121.5,45760
5m,2026-05-04 11:40:00+05:30,121.5,123.55,117.85,118.35,40950
5m,2026-05-04 11:45:00+05:30,118.35,123.6,118.0,119.95,32695
5m,2026-05-04 11:50:00+05:30,119.95,122.2,116.0,117.0,32305
5m,2026-05-04 11:55:00+05:30,117.0,117.8,113.5,116.95,51220
5m,2026-05-04 12:00:00+05:30,116.95,118.6,112.35,114.25,16900
5m,2026-05-04 12:05:00+05:30,114.25,115.45,107.6,109.9,64675
5m,2026-05-04 12:10:00+05:30,109.5,109.75,94.6,94.7,192595
5m,2026-05-04 12:15:00+05:30,94.7,101.95,93.25,101.4,132535
5m,2026-05-04 12:20:00+05:30,101.4,103.65,96.05,99.5,70720
5m,2026-05-04 12:25:00+05:30,99.5,100.55,96.1,98.15,58305
5m,2026-05-04 12:30:00+05:30,98.15,98.25,92.55,93.15,61230
5m,2026-05-04 12:35:00+05:30,93.35,97.15,92.35,96.75,51285
5m,2026-05-04 12:40:00+05:30,96.75,99.2,93.1,94.2,178360
5m,2026-05-04 12:45:00+05:30,94.2,97.5,90.4,92.7,158275
5m,2026-05-04 12:50:00+05:30,92.7,98.2,91.2,95.95,102505
5m,2026-05-04 12:55:00+05:30,95.95,98.75,94.45,96.0,82810
5m,2026-05-04 13:00:00+05:30,96.0,97.2,92.6,95.6,53950
5m,2026-05-04 13:05:00+05:30,95.6,98.5,93.95,98.5,53105
5m,2026-05-04 13:10:00+05:30,98.5,99.35,94.5,96.35,76245
5m,2026-05-04 13:15:00+05:30,96.35,96.85,88.4,95.0,91130
5m,2026-05-04 13:20:00+05:30,95.0,95.0,85.05,89.0,94705
5m,2026-05-04 13:25:00+05:30,89.0,92.0,80.0,80.0,112450
5m,2026-05-04 13:30:00+05:30,80.0,86.0,75.85,81.2,176085
5m,2026-05-04 13:35:00+05:30,81.2,88.45,79.0,87.75,443885
5m,2026-05-04 13:40:00+05:30,87.75,97.4,86.85,95.5,332865
5m,2026-05-04 13:45:00+05:30,95.5,97.0,93.3,95.75,161070
5m,2026-05-04 13:50:00+05:30,95.75,98.7,92.65,95.0,157560
5m,2026-05-04 13:55:00+05:30,95.0,95.25,84.9,92.55,84695
5m,2026-05-04 14:00:00+05:30,93.0,94.3,86.75,90.0,75205
5m,2026-05-04 14:05:00+05:30,90.0,91.9,87.6,91.4,29510
5m,2026-05-04 14:10:00+05:30,91.4,98.45,91.4,96.15,85020
5m,2026-05-04 14:15:00+05:30,96.15,103.35,95.4,100.0,84955
5m,2026-05-04 14:20:00+05:30,100.0,103.35,95.75,97.5,83070
5m,2026-05-04 14:25:00+05:30,97.05,100.6,94.2,97.25,45890
5m,2026-05-04 14:30:00+05:30,97.25,99.7,90.9,95.0,131235
5m,2026-05-04 14:35:00+05:30,95.0,96.0,90.3,92.0,42315
5m,2026-05-04 14:40:00+05:30,92.0,94.0,83.4,93.05,96265
5m,2026-05-04 14:45:00+05:30,93.05,93.5,88.05,90.0,88205
5m,2026-05-04 14:50:00+05:30,90.25,95.85,88.5,95.3,193570
5m,2026-05-04 14:55:00+05:30,94.85,98.7,89.95,93.15,65585
5m,2026-05-04 15:00:00+05:30,93.15,96.15,89.0,93.4,96785
5m,2026-05-04 15:05:00+05:30,93.4,97.35,92.65,94.5,102440
5m,2026-05-04 15:10:00+05:30,94.5,97.0,92.8,96.5,175825
5m,2026-05-04 15:15:00+05:30,96.5,98.0,89.7,95.8,101140
5m,2026-05-04 15:20:00+05:30,95.7,97.3,92.7,93.5,89895
5m,2026-05-04 15:25:00+05:30,93.5,95.5,89.5,91.15,186810
5m,2026-05-05 09:15:00+05:30,66.0,66.0,45.7,60.25,622830
5m,2026-05-05 09:20:00+05:30,60.25,63.35,55.0,55.45,394875
5m,2026-05-05 09:25:00+05:30,55.45,55.95,47.4,48.65,339105
5m,2026-05-05 09:30:00+05:30,48.65,55.35,48.0,55.0,188175
5m,2026-05-05 09:35:00+05:30,55.0,58.7,52.6,53.4,258830
5m,2026-05-05 09:40:00+05:30,53.4,53.4,48.4,49.15,177060
5m,2026-05-05 09:45:00+05:30,49.15,50.95,47.35,50.0,127660
5m,2026-05-05 09:50:00+05:30,50.0,53.3,48.1,52.25,141635
5m,2026-05-05 09:55:00+05:30,52.25,53.1,49.5,52.05,142155
5m,2026-05-05 10:00:00+05:30,52.05,52.95,45.3,46.1,172445
5m,2026-05-05 10:05:00+05:30,46.1,46.95,42.35,44.15,226525
5m,2026-05-05 10:10:00+05:30,44.15,44.7,41.55,41.75,117325
5m,2026-05-05 10:15:00+05:30,41.75,42.7,40.4,42.4,129350
5m,2026-05-05 10:20:00+05:30,42.4,43.5,40.45,41.65,106080
5m,2026-05-05 10:25:00+05:30,41.65,41.95,38.5,39.0,130650
5m,2026-05-05 10:30:00+05:30,39.0,39.7,38.5,38.85,107380
5m,2026-05-05 10:35:00+05:30,38.85,39.5,37.0,37.05,124865
5m,2026-05-05 10:40:00+05:30,37.05,37.85,36.55,37.4,82875
5m,2026-05-05 10:45:00+05:30,37.4,38.3,37.2,37.8,61425
5m,2026-05-05 10:50:00+05:30,37.8,38.25,36.1,36.8,68835
5m,2026-05-05 10:55:00+05:30,36.8,37.0,35.7,36.8,76830
5m,2026-05-05 11:00:00+05:30,36.8,38.3,35.8,38.1,56875
5m,2026-05-05 11:05:00+05:30,38.1,38.2,36.05,36.45,51935
5m,2026-05-05 11:10:00+05:30,36.45,38.25,36.35,37.5,30485
5m,2026-05-05 11:15:00+05:30,37.5,38.8,36.7,36.7,62985
5m,2026-05-05 11:20:00+05:30,36.7,37.75,36.05,37.0,26455
5m,2026-05-05 11:25:00+05:30,37.0,37.35,36.3,36.5,22035
5m,2026-05-05 11:30:00+05:30,36.5,38.3,36.15,37.75,64285
5m,2026-05-05 11:35:00+05:30,37.75,38.6,36.8,37.0,100945
5m,2026-05-05 11:40:00+05:30,37.0,37.1,34.75,34.75,62790
5m,2026-05-05 11:45:00+05:30,34.9,35.55,34.05,34.8,127985
5m,2026-05-05 11:50:00+05:30,34.8,35.45,33.45,33.6,60450
5m,2026-05-05 11:55:00+05:30,33.6,34.05,31.9,33.05,126165
5m,2026-05-05 12:00:00+05:30,33.05,34.55,32.9,34.25,49725
5m,2026-05-05 12:05:00+05:30,34.25,35.55,34.2,35.25,40560
5m,2026-05-05 12:10:00+05:30,35.25,37.4,35.1,36.6,53430
5m,2026-05-05 12:15:00+05:30,36.6,36.9,35.25,36.4,66040
5m,2026-05-05 12:20:00+05:30,36.5,39.35,36.25,38.0,108225
5m,2026-05-05 12:25:00+05:30,38.0,38.4,35.1,35.8,68770
5m,2026-05-05 12:30:00+05:30,35.8,37.4,34.45,36.85,64285
5m,2026-05-05 12:35:00+05:30,36.85,38.35,36.05,37.35,43485
5m,2026-05-05 12:40:00+05:30,37.35,38.2,36.4,37.0,32695
5m,2026-05-05 12:45:00+05:30,37.0,38.75,36.4,38.25,43615
5m,2026-05-05 12:50:00+05:30,38.25,40.85,37.3,37.5,122590
5m,2026-05-05 12:55:00+05:30,37.5,42.3,37.2,42.0,136045
5m,2026-05-05 13:00:00+05:30,42.0,43.85,41.65,42.25,195585
5m,2026-05-05 13:05:00+05:30,42.25,51.15,41.5,50.3,352560
5m,2026-05-05 13:10:00+05:30,50.3,53.85,47.3,49.45,625170
5m,2026-05-05 13:15:00+05:30,49.45,52.2,44.0,45.3,323765
5m,2026-05-05 13:20:00+05:30,45.3,47.45,44.2,45.05,94315
5m,2026-05-05 13:25:00+05:30,45.05,46.85,42.65,45.6,67275
5m,2026-05-05 13:30:00+05:30,45.6,46.05,41.5,43.3,85345
5m,2026-05-05 13:35:00+05:30,43.3,45.15,42.95,45.0,63505
5m,2026-05-05 13:40:00+05:30,44.7,46.45,44.4,45.8,60450
5m,2026-05-05 13:45:00+05:30,45.8,47.35,44.1,45.05,49335
5m,2026-05-05 13:50:00+05:30,45.05,45.95,41.8,43.05,91390
5m,2026-05-05 13:55:00+05:30,43.05,45.4,42.8,43.55,78910
5m,2026-05-05 14:00:00+05:30,43.55,45.35,42.3,42.7,93405
5m,2026-05-05 14:05:00+05:30,42.7,43.4,39.15,40.1,95225
5m,2026-05-05 14:10:00+05:30,40.1,42.55,39.2,40.75,109590
5m,2026-05-05 14:15:00+05:30,40.75,44.35,40.3,43.25,90155
5m,2026-05-05 14:20:00+05:30,43.25,44.55,40.95,43.2,69680
5m,2026-05-05 14:25:00+05:30,43.2,43.95,41.5,43.55,156910
5m,2026-05-05 14:30:00+05:30,43.6,43.7,39.0,39.2,251095
5m,2026-05-05 14:35:00+05:30,39.2,40.55,38.2,39.6,106015
5m,2026-05-05 14:40:00+05:30,39.75,41.1,39.2,40.55,81640
5m,2026-05-05 14:45:00+05:30,40.55,41.0,37.6,38.7,106860
5m,2026-05-05 14:50:00+05:30,38.7,39.5,35.55,37.8,160875
5m,2026-05-05 14:55:00+05:30,37.8,38.0,35.9,36.35,234130
5m,2026-05-05 15:00:00+05:30,36.35,37.35,35.0,36.9,367835
5m,2026-05-05 15:05:00+05:30,36.9,38.05,36.35,37.7,282035
5m,2026-05-05 15:10:00+05:30,37.7,39.45,37.35,39.35,784355
5m,2026-05-05 15:15:00+05:30,39.6,42.45,39.6,41.7,697970
5m,2026-05-05 15:20:00+05:30,41.9,42.0,39.75,41.55,308425
5m,2026-05-05 15:25:00+05:30,41.55,42.35,41.2,42.0,265590
5m,2026-05-06 09:15:00+05:30,54.0,67.6,49.25,56.95,2248935
5m,2026-05-06 09:20:00+05:30,56.95,59.3,54.65,56.15,1180335
5m,2026-05-06 09:25:00+05:30,56.15,58.8,55.0,56.45,700830
5m,2026-05-06 09:30:00+05:30,56.45,58.0,54.35,54.7,654420
5m,2026-05-06 09:35:00+05:30,54.7,55.8,53.3,53.8,554645
5m,2026-05-06 09:40:00+05:30,53.8,54.4,50.3,51.9,784615
5m,2026-05-06 09:45:00+05:30,51.9,54.1,51.4,52.5,570050
5m,2026-05-06 09:50:00+05:30,52.5,55.0,50.8,55.0,703040
5m,2026-05-06 09:55:00+05:30,54.9,57.15,52.05,52.05,1104740
5m,2026-05-06 10:00:00+05:30,52.05,52.45,47.55,48.15,1083095
5m,2026-05-06 10:05:00+05:30,48.15,48.3,46.1,47.55,619385
5m,2026-05-06 10:10:00+05:30,47.6,51.75,47.1,50.9,677170
5m,2026-05-06 10:15:00+05:30,50.9,52.25,48.5,50.95,550355
5m,2026-05-06 10:20:00+05:30,50.95,53.9,50.75,51.2,586365
5m,2026-05-06 10:25:00+05:30,51.2,52.8,49.05,49.2,544830
5m,2026-05-06 10:30:00+05:30,49.2,50.85,47.2,47.2,580970
5m,2026-05-06 10:35:00+05:30,47.2,48.2,45.9,47.2,352950
5m,2026-05-06 10:40:00+05:30,47.2,51.4,47.2,50.0,468585
5m,2026-05-06 10:45:00+05:30,50.0,50.0,47.2,48.0,317655
5m,2026-05-06 10:50:00+05:30,48.0,48.3,43.6,44.3,828230
5m,2026-05-06 10:55:00+05:30,44.3,45.8,43.65,44.35,293085
5m,2026-05-06 11:00:00+05:30,44.35,45.1,41.8,41.8,492960
5m,2026-05-06 11:05:00+05:30,42.25,43.95,42.25,43.45,533585
5m,2026-05-06 11:10:00+05:30,43.45,43.45,41.95,42.45,402675
5m,2026-05-06 11:15:00+05:30,42.45,44.2,42.15,42.3,431470
5m,2026-05-06 11:20:00+05:30,42.3,44.05,42.0,42.7,270920
5m,2026-05-06 11:25:00+05:30,42.7,45.8,42.6,45.5,288860
5m,2026-05-06 11:30:00+05:30,45.6,46.65,44.65,44.85,380900
5m,2026-05-06 11:35:00+05:30,44.85,45.0,39.9,40.8,632060
5m,2026-05-06 11:40:00+05:30,40.8,44.7,40.4,44.1,464815
5m,2026-05-06 11:45:00+05:30,44.1,44.6,42.95,44.35,296725
5m,2026-05-06 11:50:00+05:30,44.35,45.05,42.75,44.8,299845
5m,2026-05-06 11:55:00+05:30,44.8,45.95,43.55,43.75,297765
5m,2026-05-06 12:00:00+05:30,43.75,44.5,41.9,42.95,260585
5m,2026-05-06 12:05:00+05:30,42.95,42.95,40.65,42.5,265330
5m,2026-05-06 12:10:00+05:30,42.5,42.5,40.5,41.05,163605
5m,2026-05-06 12:15:00+05:30,41.05,41.5,39.75,39.85,348660
5m,2026-05-06 12:20:00+05:30,39.8,39.8,37.55,38.75,745290
5m,2026-05-06 12:25:00+05:30,38.75,40.9,38.55,40.8,478530
5m,2026-05-06 12:30:00+05:30,40.8,41.5,40.25,40.9,382265
5m,2026-05-06 12:35:00+05:30,40.95,41.15,39.6,39.75,378755
5m,2026-05-06 12:40:00+05:30,39.75,40.55,38.25,38.45,334425
5m,2026-05-06 12:45:00+05:30,38.4,39.3,37.7,39.2,568035
5m,2026-05-06 12:50:00+05:30,39.2,40.65,38.9,40.05,522470
5m,2026-05-06 12:55:00+05:30,40.05,40.45,39.1,40.2,311025
5m,2026-05-06 13:00:00+05:30,40.2,40.2,38.8,38.95,293280
5m,2026-05-06 13:05:00+05:30,38.95,41.85,38.9,41.6,390780
5m,2026-05-06 13:10:00+05:30,41.6,41.85,40.85,41.65,355875
5m,2026-05-06 13:15:00+05:30,41.65,45.6,41.0,44.25,791635
5m,2026-05-06 13:20:00+05:30,44.25,45.95,43.75,45.25,497055
5m,2026-05-06 13:25:00+05:30,45.25,45.9,43.95,45.25,521105
5m,2026-05-06 13:30:00+05:30,45.35,47.65,44.8,46.15,674700
5m,2026-05-06 13:35:00+05:30,46.15,49.85,45.85,47.6,681135
5m,2026-05-06 13:40:00+05:30,47.6,49.25,46.2,47.2,483145
5m,2026-05-06 13:45:00+05:30,47.1,49.0,46.05,47.6,441025
5m,2026-05-06 13:50:00+05:30,47.6,48.95,46.45,48.2,467805
5m,2026-05-06 13:55:00+05:30,48.2,48.6,45.45,46.75,632710
5m,2026-05-06 14:00:00+05:30,46.75,48.1,46.1,47.0,320385
5m,2026-05-06 14:05:00+05:30,47.0,47.85,45.25,46.05,231400
5m,2026-05-06 14:10:00+05:30,46.05,51.0,45.8,50.8,865670
5m,2026-05-06 14:15:00+05:30,50.6,51.85,50.0,50.3,819715
5m,2026-05-06 14:20:00+05:30,50.4,92.55,50.25,85.75,5063370
5m,2026-05-06 14:25:00+05:30,86.25,118.65,85.75,110.3,4325815
5m,2026-05-06 14:30:00+05:30,110.3,118.15,92.95,101.5,2178345
5m,2026-05-06 14:35:00+05:30,101.5,105.25,94.4,101.4,1275170
5m,2026-05-06 14:40:00+05:30,101.4,115.0,101.4,112.7,1596725
5m,2026-05-06 14:45:00+05:30,112.55,123.55,105.25,119.05,1761045
5m,2026-05-06 14:50:00+05:30,119.05,123.6,111.3,114.3,1214850
5m,2026-05-06 14:55:00+05:30,114.3,119.5,110.15,117.55,976820
5m,2026-05-06 15:00:00+05:30,117.55,124.25,104.5,117.35,1683825
5m,2026-05-06 15:05:00+05:30,117.35,118.95,106.45,109.1,925145
5m,2026-05-06 15:10:00+05:30,109.1,112.85,107.6,110.15,645970
5m,2026-05-06 15:15:00+05:30,110.15,114.2,108.95,112.05,711815
5m,2026-05-06 15:20:00+05:30,112.05,113.0,105.35,112.55,935350
5m,2026-05-06 15:25:00+05:30,112.55,120.0,111.6,118.55,1493570
5m,2026-05-07 09:15:00+05:30,119.0,124.6,75.8,76.0,3100565
5m,2026-05-07 09:20:00+05:30,76.0,83.7,73.75,82.75,1738815
5m,2026-05-07 09:25:00+05:30,82.75,88.0,77.0,83.8,1257945
5m,2026-05-07 09:30:00+05:30,83.8,92.15,80.0,88.8,1720940
5m,2026-05-07 09:35:00+05:30,88.8,94.65,86.25,89.75,1345955
5m,2026-05-07 09:40:00+05:30,89.75,103.1,89.4,100.7,1649245
5m,2026-05-07 09:45:00+05:30,100.7,102.75,83.1,83.15,1616875
5m,2026-05-07 09:50:00+05:30,83.15,88.45,78.0,80.65,1398280
5m,2026-05-07 09:55:00+05:30,80.65,85.2,79.4,83.1,673205
5m,2026-05-07 10:00:00+05:30,83.1,91.95,81.25,88.15,1182155
5m,2026-05-07 10:05:00+05:30,88.15,90.05,75.6,77.25,1707810
5m,2026-05-07 10:10:00+05:30,77.05,80.2,73.1,78.15,999765
5m,2026-05-07 10:15:00+05:30,78.15,83.9,77.6,82.75,763360
5m,2026-05-07 10:20:00+05:30,82.75,84.0,80.05,83.6,577525
5m,2026-05-07 10:25:00+05:30,83.6,89.5,82.0,86.95,960960
5m,2026-05-07 10:30:00+05:30,86.95,92.45,85.3,88.2,862160
5m,2026-05-07 10:35:00+05:30,88.2,88.9,84.65,88.0,703430
5m,2026-05-07 10:40:00+05:30,88.0,90.8,84.5,90.5,595530
5m,2026-05-07 10:45:00+05:30,90.5,94.2,85.45,85.45,895700
5m,2026-05-07 10:50:00+05:30,85.55,86.3,78.85,83.35,1111045
5m,2026-05-07 10:55:00+05:30,83.35,84.65,78.8,80.25,483795
5m,2026-05-07 11:00:00+05:30,80.25,81.3,77.4,79.1,415415
5m,2026-05-07 11:05:00+05:30,79.1,79.9,75.3,76.5,418470
5m,2026-05-07 11:10:00+05:30,76.5,77.2,74.75,75.95,496990
5m,2026-05-07 11:15:00+05:30,75.95,79.7,75.4,77.0,644865
5m,2026-05-07 11:20:00+05:30,77.0,77.15,70.8,75.2,980655
5m,2026-05-07 11:25:00+05:30,75.2,75.3,70.45,74.8,550485
5m,2026-05-07 11:30:00+05:30,74.8,82.75,74.15,77.05,1330030
5m,2026-05-07 11:35:00+05:30,77.05,77.5,73.6,75.0,581425
5m,2026-05-07 11:40:00+05:30,75.0,75.15,69.9,70.2,600470
5m,2026-05-07 11:45:00+05:30,70.2,74.4,69.45,73.8,602550
5m,2026-05-07 11:50:00+05:30,73.8,79.0,73.15,77.3,646295
5m,2026-05-07 11:55:00+05:30,77.3,83.0,76.3,81.35,585390
5m,2026-05-07 12:00:00+05:30,81.35,87.7,79.7,83.85,1239615
5m,2026-05-07 12:05:00+05:30,83.85,85.95,82.5,83.45,486070
5m,2026-05-07 12:10:00+05:30,83.45,89.8,82.7,88.45,879645
5m,2026-05-07 12:15:00+05:30,88.45,93.8,86.9,87.4,1563965
5m,2026-05-07 12:20:00+05:30,87.2,92.3,87.2,91.05,597415
5m,2026-05-07 12:25:00+05:30,91.05,91.75,84.25,84.4,843700
5m,2026-05-07 12:30:00+05:30,84.4,86.0,77.55,83.2,958750
5m,2026-05-07 12:35:00+05:30,83.2,125.9,81.35,123.55,3374345
5m,2026-05-07 12:40:00+05:30,123.55,139.85,123.55,131.05,3816540
5m,2026-05-07 12:45:00+05:30,131.05,134.65,115.05,115.45,2109445
5m,2026-05-07 12:50:00+05:30,115.6,118.4,99.65,103.75,2022020
5m,2026-05-07 12:55:00+05:30,103.75,105.6,94.2,99.05,1351480
5m,2026-05-07 13:00:00+05:30,99.05,106.95,97.4,104.5,1108380
5m,2026-05-07 13:05:00+05:30,104.5,112.05,101.4,102.0,981760
5m,2026-05-07 13:10:00+05:30,102.0,103.6,96.35,99.15,995020
5m,2026-05-07 13:15:00+05:30,99.15,103.7,81.55,88.45,1605955
5m,2026-05-07 13:20:00+05:30,87.5,94.2,83.95,86.1,1033825
5m,2026-05-07 13:25:00+05:30,86.1,89.2,84.45,87.5,453245
5m,2026-05-07 13:30:00+05:30,87.5,90.15,84.1,88.7,596375
5m,2026-05-07 13:35:00+05:30,88.7,90.05,82.7,83.2,615420
5m,2026-05-07 13:40:00+05:30,83.2,89.7,82.6,86.85,542555
5m,2026-05-07 13:45:00+05:30,85.75,88.35,83.35,86.95,515255
5m,2026-05-07 13:50:00+05:30,86.95,90.9,83.9,90.5,608205
5m,2026-05-07 13:55:00+05:30,90.5,93.2,85.7,90.4,703885
5m,2026-05-07 14:00:00+05:30,91.25,93.15,84.15,86.3,722930
5m,2026-05-07 14:05:00+05:30,86.3,90.05,82.55,89.25,645190
5m,2026-05-07 14:10:00+05:30,89.25,90.9,85.8,85.8,387270
5m,2026-05-07 14:15:00+05:30,86.05,87.05,80.8,82.3,707525
5m,2026-05-07 14:20:00+05:30,82.45,89.5,81.45,89.5,568490
5m,2026-05-07 14:25:00+05:30,89.5,92.65,87.0,89.55,760630
5m,2026-05-07 14:30:00+05:30,89.55,92.85,86.15,87.2,690040
5m,2026-05-07 14:35:00+05:30,87.2,89.25,82.05,82.2,630435
5m,2026-05-07 14:40:00+05:30,82.2,86.3,80.0,81.4,738725
5m,2026-05-07 14:45:00+05:30,81.4,83.4,76.05,77.45,902460
