time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-05 09:15:00+05:30,24064.2,24100,24000,24050,24100,24150,24200,24200,24150,24100,24050,24000
2026-05-05 09:20:00+05:30,24026.55,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 09:25:00+05:30,23992.05,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 09:30:00+05:30,24042.75,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 09:35:00+05:30,24022.15,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 09:40:00+05:30,24013.75,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 09:45:00+05:30,24036.05,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 09:50:00+05:30,24047.9,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 09:55:00+05:30,24043.05,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 10:00:00+05:30,24012.45,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 10:05:00+05:30,23994.6,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 10:10:00+05:30,23986.0,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 10:15:00+05:30,23986.95,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 10:20:00+05:30,23979.05,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 10:25:00+05:30,23954.4,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 10:30:00+05:30,23941.35,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 10:35:00+05:30,23941.35,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 10:40:00+05:30,23937.95,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 10:45:00+05:30,23947.0,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 10:50:00+05:30,23928.7,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 10:55:00+05:30,23925.95,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 11:00:00+05:30,23951.9,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 11:05:00+05:30,23926.8,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 11:10:00+05:30,23939.0,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 11:15:00+05:30,23935.05,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 11:20:00+05:30,23931.95,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 11:25:00+05:30,23935.15,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 11:30:00+05:30,23950.85,24000,23900,23950,24000,24050,24100,24100,24050,24000,23950,23900
2026-05-05 11:35:00+05:30,23939.95,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 11:40:00+05:30,23916.05,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 11:45:00+05:30,23904.4,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 11:50:00+05:30,23891.6,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 11:55:00+05:30,23888.95,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
2026-05-05 12:00:00+05:30,23899.55,23900,23800,23850,23900,23950,24000,24000,23950,23900,23850,23800
