date,open,high,low,close,volume
2026-04-29 09:15:00+05:30,24096.9,24123.55,24070.35,24090.8,0
2026-04-29 09:20:00+05:30,24091.0,24120.4,24059.95,24077.9,0
2026-04-29 09:25:00+05:30,24079.65,24114.15,24066.95,24111.55,0
2026-04-29 09:30:00+05:30,24110.45,24126.95,24087.35,24092.35,0
2026-04-29 09:35:00+05:30,24093.15,24111.1,24087.55,24105.05,0
2026-04-29 09:40:00+05:30,24106.95,24144.45,24102.8,24141.35,0
2026-04-29 09:45:00+05:30,24142.65,24164.95,24141.8,24164.95,0
2026-04-29 09:50:00+05:30,24165.9,24177.9,24158.4,24173.95,0
2026-04-29 09:55:00+05:30,24176.2,24180.5,24165.9,24173.2,0
2026-04-29 10:00:00+05:30,24174.6,24211.5,24174.6,24201.3,0
2026-04-29 10:05:00+05:30,24202.7,24217.55,24196.65,24211.75,0
2026-04-29 10:10:00+05:30,24212.7,24236.8,24210.5,24233.8,0
2026-04-29 10:15:00+05:30,24235.2,24252.95,24234.65,24243.1,0
2026-04-29 10:20:00+05:30,24246.1,24273.65,24243.3,24270.45,0
2026-04-29 10:25:00+05:30,24270.65,24296.3,24264.3,24290.15,0
2026-04-29 10:30:00+05:30,24290.4,24290.95,24264.05,24283.2,0
2026-04-29 10:35:00+05:30,24285.0,24291.7,24268.7,24268.7,0
2026-04-29 10:40:00+05:30,24271.1,24274.55,24263.1,24267.45,0
2026-04-29 10:45:00+05:30,24268.4,24272.8,24254.8,24271.65,0
2026-04-29 10:50:00+05:30,24272.6,24290.05,24270.55,24285.05,0
2026-04-29 10:55:00+05:30,24286.6,24290.65,24280.9,24287.1,0
2026-04-29 11:00:00+05:30,24288.25,24298.95,24276.45,24277.05,0
2026-04-29 11:05:00+05:30,24277.45,24294.75,24273.1,24292.6,0
2026-04-29 11:10:00+05:30,24294.0,24294.6,24282.1,24288.15,0
2026-04-29 11:15:00+05:30,24289.9,24295.35,24268.3,24276.1,0
2026-04-29 11:20:00+05:30,24277.5,24294.5,24273.75,24277.35,0
2026-04-29 11:25:00+05:30,24278.1,24283.7,24260.0,24263.25,0
2026-04-29 11:30:00+05:30,24266.1,24282.35,24263.5,24278.15,0
2026-04-29 11:35:00+05:30,24278.8,24281.7,24272.3,24276.6,0
2026-04-29 11:40:00+05:30,24278.2,24286.4,24270.75,24271.85,0
2026-04-29 11:45:00+05:30,24273.3,24275.75,24263.65,24267.05,0
2026-04-29 11:50:00+05:30,24269.6,24277.85,24265.9,24271.05,0
2026-04-29 11:55:00+05:30,24272.45,24277.85,24267.25,24276.95,0
2026-04-29 12:00:00+05:30,24278.2,24283.65,24272.7,24273.05,0
2026-04-29 12:05:00+05:30,24274.45,24284.25,24267.55,24283.0,0
2026-04-29 12:10:00+05:30,24284.6,24311.9,24283.45,24293.15,0
2026-04-29 12:15:00+05:30,24295.1,24304.95,24293.2,24301.55,0
2026-04-29 12:20:00+05:30,24302.85,24311.05,24294.2,24310.45,0
2026-04-29 12:25:00+05:30,24311.45,24317.1,24304.8,24307.1,0
2026-04-29 12:30:00+05:30,24309.35,24327.3,24305.5,24324.7,0
2026-04-29 12:35:00+05:30,24325.9,24331.4,24322.55,24328.6,0
2026-04-29 12:40:00+05:30,24330.3,24331.8,24314.55,24321.6,0
2026-04-29 12:45:00+05:30,24323.15,24327.1,24316.65,24321.3,0
