tf,date,open,high,low,close,volume
5m,2026-04-28 09:15:00+05:30,394.95,408.8,344.6,348.1,85085
5m,2026-04-28 09:20:00+05:30,348.1,354.55,335.85,345.0,73125
5m,2026-04-28 09:25:00+05:30,345.0,345.0,315.05,328.05,72540
5m,2026-04-28 09:30:00+05:30,328.05,337.0,321.0,331.4,28470
5m,2026-04-28 09:35:00+05:30,331.4,343.0,323.65,332.0,29510
5m,2026-04-28 09:40:00+05:30,332.0,332.0,310.0,310.0,69550
5m,2026-04-28 09:45:00+05:30,311.1,315.4,293.3,315.4,57265
5m,2026-04-28 09:50:00+05:30,315.4,320.0,305.0,308.6,33735
5m,2026-04-28 09:55:00+05:30,308.6,309.3,290.0,290.0,34385
5m,2026-04-28 10:00:00+05:30,290.0,291.5,283.1,289.6,51090
5m,2026-04-28 10:05:00+05:30,289.6,298.9,287.2,290.45,49400
5m,2026-04-28 10:10:00+05:30,290.15,299.95,290.15,295.95,51285
5m,2026-04-28 10:15:00+05:30,295.95,300.0,287.35,289.8,30940
5m,2026-04-28 10:20:00+05:30,290.95,292.65,279.7,283.25,75660
5m,2026-04-28 10:25:00+05:30,283.25,288.0,278.0,284.95,64805
5m,2026-04-28 10:30:00+05:30,284.95,291.7,282.55,290.95,44070
5m,2026-04-28 10:35:00+05:30,290.95,301.25,290.95,295.85,48750
5m,2026-04-28 10:40:00+05:30,295.85,306.45,295.85,297.55,42510
5m,2026-04-28 10:45:00+05:30,297.55,298.4,285.6,288.15,44330
5m,2026-04-28 10:50:00+05:30,287.4,287.95,275.05,278.15,35685
5m,2026-04-28 10:55:00+05:30,278.15,278.3,271.65,275.55,33345
5m,2026-04-28 11:00:00+05:30,275.55,282.8,275.0,279.7,21385
5m,2026-04-28 11:05:00+05:30,279.7,300.55,279.7,293.0,64415
5m,2026-04-28 11:10:00+05:30,293.0,303.55,289.0,291.3,29380
5m,2026-04-28 11:15:00+05:30,291.3,304.0,291.3,302.65,44135
5m,2026-04-28 11:20:00+05:30,302.65,319.0,296.35,317.25,61035
5m,2026-04-28 11:25:00+05:30,317.25,358.0,317.25,356.0,169455
5m,2026-04-28 11:30:00+05:30,356.0,365.95,345.3,348.1,56160
5m,2026-04-28 11:35:00+05:30,348.95,350.0,337.45,339.0,54275
5m,2026-04-28 11:40:00+05:30,339.0,346.05,333.3,333.5,38025
5m,2026-04-28 11:45:00+05:30,333.5,343.1,328.25,339.25,20475
5m,2026-04-28 11:50:00+05:30,339.25,348.55,337.0,346.0,12740
5m,2026-04-28 11:55:00+05:30,346.0,355.65,341.85,354.75,19565
5m,2026-04-28 12:00:00+05:30,354.75,370.0,352.2,364.6,56290
5m,2026-04-28 12:05:00+05:30,364.6,373.05,363.4,365.4,29250
5m,2026-04-28 12:10:00+05:30,365.4,367.25,357.9,361.2,9945
5m,2026-04-28 12:15:00+05:30,361.2,372.0,355.6,372.0,16185
5m,2026-04-28 12:20:00+05:30,372.9,393.9,365.95,381.15,56160
5m,2026-04-28 12:25:00+05:30,381.15,388.0,371.6,387.05,12415
5m,2026-04-28 12:30:00+05:30,387.05,401.2,387.05,389.75,29575
5m,2026-04-28 12:35:00+05:30,389.75,389.9,378.15,386.1,17680
5m,2026-04-28 12:40:00+05:30,386.1,386.1,373.0,373.55,10790
5m,2026-04-28 12:45:00+05:30,373.55,380.0,361.5,371.9,15665
5m,2026-04-28 12:50:00+05:30,371.9,382.05,366.45,379.6,10335
