tf,date,open,high,low,close,volume
5m,2026-04-28 09:15:00+05:30,465.95,476.45,408.5,408.5,14495
5m,2026-04-28 09:20:00+05:30,409.9,419.3,401.65,411.1,20605
5m,2026-04-28 09:25:00+05:30,411.1,411.1,375.5,390.15,18720
5m,2026-04-28 09:30:00+05:30,390.15,398.75,381.35,394.15,22035
5m,2026-04-28 09:35:00+05:30,394.15,406.05,384.95,394.55,7800
5m,2026-04-28 09:40:00+05:30,394.55,394.55,370.0,370.0,18460
5m,2026-04-28 09:45:00+05:30,370.0,375.45,352.25,373.1,26130
5m,2026-04-28 09:50:00+05:30,373.1,381.45,366.65,368.7,7735
5m,2026-04-28 09:55:00+05:30,368.7,368.7,349.95,349.95,11180
5m,2026-04-28 10:00:00+05:30,349.95,350.0,342.25,347.6,13130
5m,2026-04-28 10:05:00+05:30,347.6,357.5,345.5,348.3,7215
5m,2026-04-28 10:10:00+05:30,348.85,359.95,348.85,354.65,10270
5m,2026-04-28 10:15:00+05:30,354.65,360.0,347.35,348.8,6565
5m,2026-04-28 10:20:00+05:30,348.8,350.8,338.05,341.6,14950
5m,2026-04-28 10:25:00+05:30,341.6,345.95,336.0,343.7,6435
5m,2026-04-28 10:30:00+05:30,343.7,351.45,342.0,350.55,14430
5m,2026-04-28 10:35:00+05:30,350.55,363.0,350.55,358.05,20995
5m,2026-04-28 10:40:00+05:30,358.05,366.85,358.05,359.1,4875
5m,2026-04-28 10:45:00+05:30,359.1,359.1,344.55,351.05,9815
5m,2026-04-28 10:50:00+05:30,351.05,351.05,333.3,335.55,11570
5m,2026-04-28 10:55:00+05:30,335.55,337.65,330.45,334.0,13975
5m,2026-04-28 11:00:00+05:30,334.0,342.95,334.0,338.8,6955
5m,2026-04-28 11:05:00+05:30,338.8,361.25,338.8,352.55,13975
5m,2026-04-28 11:10:00+05:30,352.55,364.95,348.6,349.0,9295
5m,2026-04-28 11:15:00+05:30,349.0,366.85,349.0,363.75,9295
5m,2026-04-28 11:20:00+05:30,363.75,383.65,357.2,381.6,14040
5m,2026-04-28 11:25:00+05:30,381.6,425.0,381.6,422.95,34450
5m,2026-04-28 11:30:00+05:30,422.95,434.65,412.0,417.35,8580
5m,2026-04-28 11:35:00+05:30,417.35,417.35,403.55,405.45,5655
5m,2026-04-28 11:40:00+05:30,405.45,412.9,399.8,399.8,21125
5m,2026-04-28 11:45:00+05:30,399.8,409.9,392.95,405.0,11050
5m,2026-04-28 11:50:00+05:30,405.0,415.95,400.9,413.1,4940
5m,2026-04-28 11:55:00+05:30,413.1,423.0,408.2,422.25,7540
5m,2026-04-28 12:00:00+05:30,422.25,440.0,420.05,434.85,38155
5m,2026-04-28 12:05:00+05:30,434.85,442.35,433.95,438.0,5395
5m,2026-04-28 12:10:00+05:30,438.0,438.0,428.1,429.85,7020
5m,2026-04-28 12:15:00+05:30,429.85,442.0,425.25,442.0,5915
5m,2026-04-28 12:20:00+05:30,442.0,465.0,435.7,452.0,13325
5m,2026-04-28 12:25:00+05:30,452.0,461.3,442.0,461.3,17030
5m,2026-04-28 12:30:00+05:30,461.3,473.8,460.0,461.15,14040
5m,2026-04-28 12:35:00+05:30,461.15,462.35,449.95,455.4,14235
5m,2026-04-28 12:40:00+05:30,455.4,456.5,442.85,444.85,15600
5m,2026-04-28 12:45:00+05:30,444.85,450.25,432.7,441.1,2990
5m,2026-04-28 12:50:00+05:30,441.1,453.95,436.8,450.8,3445
5m,2026-04-28 12:55:00+05:30,450.8,461.85,449.0,461.0,2405
5m,2026-04-28 13:00:00+05:30,461.0,462.45,440.0,445.0,1690
5m,2026-04-28 13:05:00+05:30,445.0,451.95,440.0,441.9,2600
5m,2026-04-28 13:10:00+05:30,441.35,452.0,439.95,449.2,58370
5m,2026-04-28 13:15:00+05:30,449.2,451.65,433.05,438.2,8905
5m,2026-04-28 13:20:00+05:30,438.2,447.5,429.0,429.45,4745
