date,open,high,low,close,volume
2026-05-15 09:15:00+05:30,23731.4,23774.95,23663.35,23719.1,0
2026-05-15 09:20:00+05:30,23719.1,23765.7,23707.3,23764.9,0
2026-05-15 09:25:00+05:30,23764.95,23796.95,23751.85,23787.9,0
2026-05-15 09:30:00+05:30,23787.3,23790.25,23748.5,23749.6,0
2026-05-15 09:35:00+05:30,23748.8,23772.9,23734.1,23770.8,0
2026-05-15 09:40:00+05:30,23770.65,23803.15,23769.6,23802.1,0
2026-05-15 09:45:00+05:30,23802.5,23818.0,23792.55,23795.6,0
2026-05-15 09:50:00+05:30,23795.15,23824.75,23791.0,23824.75,0
2026-05-15 09:55:00+05:30,23823.0,23837.0,23817.95,23817.95,0
2026-05-15 10:00:00+05:30,23819.1,23821.35,23787.7,23818.35,0
2026-05-15 10:05:00+05:30,23818.55,23819.25,23785.25,23787.6,0
2026-05-15 10:10:00+05:30,23787.5,23801.45,23781.25,23800.25,0
2026-05-15 10:15:00+05:30,23800.3,23815.5,23792.5,23796.4,0
2026-05-15 10:20:00+05:30,23796.5,23821.0,23788.75,23820.5,0
2026-05-15 10:25:00+05:30,23820.6,23834.15,23820.2,23828.15,0
2026-05-15 10:30:00+05:30,23827.85,23829.25,23805.15,23815.15,0
2026-05-15 10:35:00+05:30,23815.15,23822.1,23802.85,23805.75,0
2026-05-15 10:40:00+05:30,23806.1,23823.2,23800.95,23817.05,0
2026-05-15 10:45:00+05:30,23816.9,23832.05,23816.9,23827.0,0
2026-05-15 10:50:00+05:30,23827.4,23839.3,23822.05,23830.45,0
2026-05-15 10:55:00+05:30,23830.5,23834.85,23820.25,23829.55,0
2026-05-15 11:00:00+05:30,23829.25,23830.75,23780.75,23782.35,0
2026-05-15 11:05:00+05:30,23782.0,23784.45,23741.8,23742.8,0
2026-05-15 11:10:00+05:30,23743.05,23757.2,23732.25,23743.55,0
2026-05-15 11:15:00+05:30,23743.55,23751.7,23713.55,23742.65,0
2026-05-15 11:20:00+05:30,23742.75,23747.65,23725.25,23726.35,0
2026-05-15 11:25:00+05:30,23727.35,23732.85,23712.4,23712.7,0
2026-05-15 11:30:00+05:30,23711.4,23720.1,23677.65,23716.85,0
2026-05-15 11:35:00+05:30,23717.6,23728.3,23704.95,23727.0,0
2026-05-15 11:40:00+05:30,23727.25,23730.45,23711.8,23721.75,0
