time,nifty_close,atm_strike,ce_itm2,ce_itm1,ce_atm,ce_otm1,ce_otm2,pe_itm2,pe_itm1,pe_atm,pe_otm1,pe_otm2
2026-05-14 09:15:00+05:30,23550.05,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-14 09:20:00+05:30,23569.45,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-14 09:25:00+05:30,23581.3,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-14 09:30:00+05:30,23564.3,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-14 09:35:00+05:30,23524.5,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 09:40:00+05:30,23496.8,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 09:45:00+05:30,23492.65,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 09:50:00+05:30,23471.45,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 09:55:00+05:30,23464.45,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 10:00:00+05:30,23482.55,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 10:05:00+05:30,23484.95,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 10:10:00+05:30,23495.8,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 10:15:00+05:30,23513.7,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 10:20:00+05:30,23494.55,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 10:25:00+05:30,23506.4,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 10:30:00+05:30,23519.05,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 10:35:00+05:30,23529.4,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 10:40:00+05:30,23497.25,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 10:45:00+05:30,23437.2,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-14 10:50:00+05:30,23473.0,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 10:55:00+05:30,23430.45,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-14 11:00:00+05:30,23435.25,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-14 11:05:00+05:30,23432.1,23400,23300,23350,23400,23450,23500,23500,23450,23400,23350,23300
2026-05-14 11:10:00+05:30,23459.15,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 11:15:00+05:30,23502.95,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 11:20:00+05:30,23543.15,23500,23400,23450,23500,23550,23600,23600,23550,23500,23450,23400
2026-05-14 11:25:00+05:30,23567.4,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-14 11:30:00+05:30,23604.65,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-14 11:35:00+05:30,23628.05,23600,23500,23550,23600,23650,23700,23700,23650,23600,23550,23500
2026-05-14 11:40:00+05:30,23669.45,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 11:45:00+05:30,23681.25,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 11:50:00+05:30,23673.75,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 11:55:00+05:30,23684.6,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:00:00+05:30,23650.6,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:05:00+05:30,23650.65,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:10:00+05:30,23667.4,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:15:00+05:30,23681.65,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:20:00+05:30,23696.25,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:25:00+05:30,23692.65,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:30:00+05:30,23682.7,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:35:00+05:30,23677.35,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:40:00+05:30,23701.7,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:45:00+05:30,23710.55,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:50:00+05:30,23684.95,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 12:55:00+05:30,23689.0,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 13:00:00+05:30,23738.45,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 13:05:00+05:30,23722.75,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 13:10:00+05:30,23713.55,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 13:15:00+05:30,23721.15,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 13:20:00+05:30,23710.75,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 13:25:00+05:30,23715.15,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 13:30:00+05:30,23737.85,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 13:35:00+05:30,23739.25,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 13:40:00+05:30,23752.55,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-14 13:45:00+05:30,23740.9,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 13:50:00+05:30,23747.85,23700,23600,23650,23700,23750,23800,23800,23750,23700,23650,23600
2026-05-14 13:55:00+05:30,23751.35,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
2026-05-14 14:00:00+05:30,23751.05,23800,23700,23750,23800,23850,23900,23900,23850,23800,23750,23700
